r1,r2,rl
0.4698,0.2585,0.45638
0.25,0.16279,0.25
0.47343,0.22439,0.4541
0.33083,0.12214,0.27068
0.34615,0.11689,0.28205
0.44594,0.27397,0.43243
0.27329,0.01258,0.23603
0.35897,0.07792,0.29487
0.34108,0.14173,0.31008
0.30168,0.12429,0.26816
0.28188,0.08163,0.28188
0.23637,0.10091,0.21819
0.2381,0.04808,0.22857
0.48352,0.25556,0.45055
0.55455,0.2844,0.5
0.38372,0.18823,0.31396
0.2647,0.07463,0.19118
0.39189,0.21918,0.35135
0.16552,0.04196,0.13793
0.22536,0.1,0.21127
0.26347,0.0606,0.25149
0.52356,0.29629,0.49215
0.32168,0.14185,0.30769
0.30526,0.11702,0.28421
0.45638,0.31293,0.44296
0.45455,0.26316,0.37663
0.42574,0.22,0.38614
0.3617,0.17204,0.32979
0.51035,0.39161,0.41379
0.41791,0.24242,0.41791
0.28571,0.10909,0.28571
0.26347,0.0606,0.23952
0.52121,0.34356,0.50909
0.44286,0.21739,0.37143
0.25225,0.01835,0.23423
0.31481,0.18868,0.31481
0.33871,0.16394,0.29032
0.31472,0.10256,0.29442
0.93617,0.8777,0.93617
0.36602,0.21192,0.33987
0.37209,0.18824,0.30233
0.22728,0.10769,0.21212
0.57392,0.4386,0.52174
0.65517,0.52631,0.63793
0.44444,0.27815,0.2353
0.23438,0.09524,0.21875
0.38462,0.1875,0.29231
0.46667,0.23596,0.36667
0.52688,0.2826,0.48387
0.33333,0.21538,0.33333
0.47888,0.21429,0.42254
0.5625,0.39241,0.475
0.39264,0.17391,0.35583
0.27631,0.09333,0.25
0.58333,0.39437,0.45834
0.35616,0.23041,0.35616
0.35821,0.16667,0.31343
0.525,0.39241,0.475
0.48366,0.33112,0.48366
0.45193,0.20388,0.35577
0.76777,0.64115,0.76777
0.46667,0.33784,0.44
0.47682,0.20134,0.42384
0.2381,0.06451,0.22222
0.34146,0.17284,0.29269
0.38578,0.19487,0.36548
0.27083,0.10639,0.1875
0.43357,0.19858,0.39161
0.39706,0.17911,0.36765
