r1,r2,rl
0.31579,0.14667,0.28947
0.56115,0.35036,0.53238
0.65,0.51515,0.61
0.35616,0.23611,0.32877
0.45161,0.27451,0.43871
0.48387,0.26229,0.43548
0.41935,0.27174,0.4086
0.47826,0.31868,0.42392
0.28916,0.12346,0.26506
0.46377,0.29412,0.4058
0.39744,0.22078,0.3718
0.31343,0.10606,0.29851
0.2654,0.1244,0.19906
0.50956,0.36129,0.49681
0.45333,0.18919,0.42666
0.45669,0.32,0.36221
0.45071,0.25714,0.43662
0.5,0.29906,0.42592
0.3421,0.10666,0.30263
0.25112,0.09955,0.21525
0.44025,0.29299,0.40251
0.46053,0.32,0.43421
0.36649,0.20106,0.32461
0.37894,0.18374,0.37193
0.4086,0.21978,0.34408
0.37736,0.24204,0.3522
0.39189,0.20548,0.37838
0.46445,0.27752,0.37915
0.07246,0.01471,0.07246
0.55901,0.3522,0.54659
0.30233,0.21176,0.30233
0.50588,0.27381,0.49412
0.28829,0.05504,0.27027
0.34667,0.13699,0.29334
0.39175,0.21875,0.35051
0.51938,0.28906,0.48837
0.4,0.15873,0.36923
0.21918,0.06945,0.20548
0.32787,0.1768,0.30601
0.58929,0.45455,0.57142
0.41474,0.18518,0.35023
0.26042,0.08421,0.20833
0.35398,0.12613,0.33628
0.08,0.02041,0.08
0.39423,0.24272,0.36538
0.33104,0.20979,0.30345
0.33019,0.16191,0.30189
0.24194,0.01639,0.17742
0.63226,0.4183,0.59355
0.38095,0.19355,0.31746
0.42623,0.15,0.37704
0.33557,0.14966,0.33557
0.1844,0.07194,0.1844
0.2695,0.08633,0.22695
0.48521,0.2994,0.47337
0.1,0.0,0.1
