r1,r2,rl
0.27848,0.08974,0.24051
0.45026,0.31746,0.40837
0.40553,0.21395,0.39631
0.40994,0.20126,0.38509
0.41558,0.18421,0.4026
0.10256,0.02632,0.10256
0.375,0.2,0.32292
0.22034,0.08621,0.15254
0.32624,0.14388,0.26951
0.37838,0.23288,0.33784
0.37736,0.12739,0.30189
0.36111,0.14085,0.30556
0.18518,0.03774,0.0926
0.28814,0.05172,0.25424
0.32394,0.18572,0.29577
0.27803,0.1086,0.26009
0.26348,0.0606,0.2515
0.40718,0.20606,0.37126
0.49091,0.22936,0.4
0.38775,0.19588,0.34694
0.28148,0.09023,0.26666
0.33513,0.08743,0.27027
0.08929,0.01819,0.07143
0.30769,0.11347,0.29371
0.29885,0.09302,0.26437
0.3956,0.16667,0.36264
0.36842,0.22666,0.34211
0.34973,0.14364,0.31694
0.44898,0.28966,0.43538
0.43835,0.19445,0.39726
0.4881,0.28916,0.40476
0.33898,0.12572,0.30508
0.48193,0.39024,0.44579
0.44928,0.20588,0.44928
0.42478,0.1982,0.37168
0.21277,0.05755,0.15603
0.34014,0.12414,0.28572
0.46243,0.25731,0.42775
0.24615,0.07812,0.18462
0.30233,0.19048,0.30233
0.3876,0.20473,0.32558
0.43655,0.2359,0.40609
0.73885,0.59355,0.72611
0.40909,0.2,0.36363
0.46479,0.27143,0.46479
0.31192,0.11215,0.29358
0.61062,0.5,0.58407
0.72,0.65041,0.72
0.36923,0.26562,0.36923
0.14953,0.01905,0.13084
0.42647,0.2388,0.38235
0.43971,0.25899,0.32624
0.58101,0.31638,0.51397
0.31746,0.1129,0.26984
0.2963,0.13534,0.2963
0.5,0.34177,0.4
0.34437,0.08054,0.27815
0.36943,0.16774,0.31847
0.5,0.34666,0.5
0.3876,0.16406,0.34883
0.37399,0.16529,0.34146
0.39491,0.27097,0.36943
0.71014,0.44118,0.62319
0.48193,0.23171,0.43374
0.63415,0.44335,0.61463
0.43836,0.29167,0.34247
0.38961,0.11842,0.35065
0.31405,0.11765,0.26446
0.31655,0.23358,0.31655
0.30367,0.13757,0.26178
0.29412,0.1,0.2353
0.43357,0.25532,0.43357
0.39216,0.21192,0.39216
0.52033,0.31405,0.47154
0.30051,0.15707,0.25907
0.55953,0.3253,0.5119
0.29269,0.11111,0.29269
0.30645,0.21311,0.24194
0.41429,0.2029,0.38571
0.40637,0.249,0.3506
0.29091,0.1227,0.26666
0.31169,0.11354,0.22511
0.41667,0.26506,0.36905
0.40765,0.21935,0.35669
0.40641,0.21621,0.39572
0.46154,0.19529,0.40134
0.25807,0.08791,0.21506
0.24638,0.13235,0.23189
0.41861,0.23529,0.41861
0.47805,0.27586,0.4
0.30303,0.16923,0.30303
0.41429,0.27537,0.37143
0.3979,0.20106,0.35602
0.40278,0.19718,0.38889
0.35862,0.15385,0.33103
0.4359,0.21053,0.38462
0.51515,0.22449,0.42424
0.56028,0.31429,0.48936
0.36363,0.21333,0.36363
0.28758,0.1457,0.26143
0.32044,0.18995,0.28729
0.5,0.37736,0.5
0.33248,0.14911,0.26087
0.26666,0.14865,0.24
0.32061,0.13953,0.25954
0.22222,0.08248,0.22222
0.30151,0.11167,0.23115
0.25731,0.13018,0.24561
0.28708,0.14493,0.23923
0.25373,0.01515,0.17911
0.51899,0.26923,0.50633
0.4,0.27118,0.38333
0.45544,0.24242,0.41584
0.24658,0.06944,0.24658
0.46328,0.24,0.39548
0.2963,0.1375,0.28395
0.43373,0.31707,0.40964
0.34211,0.12,0.28947
0.33094,0.16058,0.30216
